pep_id,Author,BDFL-Delegate,Created,Created_dt,Discussions-To,Last-Modified,PEP,Post-History,Python-Version,Replaces,Requires,Resolution,Sponsor,Status,Superseded-By,Title,Type,Version
0515,"Georg Brandl, Serhiy Storchaka",,10-Feb-2016,2016-02-10 00:00:00,,,515,"10-Feb-2016, 11-Feb-2016",3.6,,,,,Final,,Underscores in Numeric Literals,Standards Track,
0483,"Guido van Rossum <guido at python.org>, Ivan Levkivskyi <levkivskyi at gmail.com>",,19-Dec-2014,2014-12-19 00:00:00,Python-Ideas <python-ideas at python.org>,,483,,,,,,,Final,,The Theory of Type Hints,Informational,
0403,Nick Coghlan <ncoghlan at gmail.com>,,2011-10-13,2011-10-13 00:00:00,,,403,2011-10-13,3.4,,,TBD,,Deferred,,"General purpose decorator clause (aka ""@in"" clause)",Standards Track,
0268,gstein at lyra.org (Greg Stein),,20-Aug-2001,2001-08-20 00:00:00,,,268,21-Aug-2001,2.x,,,,,Rejected,,Extended HTTP functionality and WebDAV,Standards Track,
0244,martin at v.loewis.de (Martin von Löwis),,20-Mar-2001,2001-03-20 00:00:00,,,244,,2.1,,,,,Rejected,,The directive statement,Standards Track,
0511,Victor Stinner <vstinner at redhat.com>,,4-January-2016,2016-01-04 00:00:00,,,511,,3.6,,,,,Rejected,,API for code transformers,Standards Track,
0578,Steve Dower <steve.dower at python.org>,,16-Jun-2018,2018-06-16 00:00:00,,,578,,3.8,,,,,Draft,,Python Runtime Audit Hooks,Standards Track,
3001,Georg Brandl <georg at python.org>,,05-Apr-2006,2006-04-05 00:00:00,,,3001,,,,,,,Withdrawn,,Procedure for reviewing and improving standard library modules,Process,
0297,mal at lemburg.com (Marc-André Lemburg),,19-Jul-2001,2001-07-19 00:00:00,,,297,,2.6,,,,,Rejected,,Support for System Upgrades,Standards Track,
0453,"Donald Stufft <donald at stufft.io>,
Nick Coghlan <ncoghlan at gmail.com>",Martin von Löwis,10-Aug-2013,2013-08-10 00:00:00,,,453,"30-Aug-2013, 15-Sep-2013, 18-Sep-2013, 19-Sep-2013,
23-Sep-2013, 29-Sep-2013, 13-Oct-2013, 20-Oct-2013",,,,https//mail.python.org/pipermail/python-dev/2013-October/129810.html,,Final,,Explicit bootstrapping of pip in Python installations,Standards Track,
0341,Georg Brandl <georg at python.org>,,04-May-2005,2005-05-04 00:00:00,,,341,,,,,,,Final,,Unifying try-except and try-finally,Standards Track,
3103,guido at python.org (Guido van Rossum),,25-Jun-2006,2006-06-25 00:00:00,,,3103,26-Jun-2006,3.0,,,,,Rejected,,A Switch/Case Statement,Standards Track,
0401,"Barry Warsaw, Brett Cannon",,01-Apr-2009,2009-04-01 00:00:00,,"$Date 2009-04-01 000000 -0400 (Wed, 1 Apr 2009)$",401,01-Apr-2009,,,,,,April Fool!,,BDFL Retirement,Process,
0482,Łukasz Langa <lukasz at python.org>,,08-Jan-2015,2015-01-08 00:00:00,Python-Ideas <python-ideas at python.org>,,482,,,,,,,Draft,,Literature Overview for Type Hints,Informational,
0397,"Mark Hammond <mhammond at skippinet.com.au>,
Martin v. Löwis <martin at v.loewis.de>",,15-Mar-2011,2011-03-15 00:00:00,,2012/06/19 151349,397,"21-July-2011, 17-May-2011, 15-Mar-2011",,,,https//mail.python.org/pipermail/python-dev/2012-June/120505.html,,Final,,Python launcher for Windows,Standards Track,a57419aee37d
0303,Thomas Bellman <bellman+pep-divmod at lysator.liu.se>,,31-Dec-2002,2002-12-31 00:00:00,,,303,,2.3,,,,,Rejected,,Extend divmod() for Multiple Divisors,Standards Track,
3106,Guido van Rossum,,19-Dec-2006,2006-12-19 00:00:00,,,3106,,,,,,,Final,,"Revamping dict.keys(), .values() and .items()",Standards Track,
0256,David Goodger <goodger at python.org>,,01-Jun-2001,2001-06-01 00:00:00,<doc-sig at python.org>,,256,13-Jun-2001,,,,,,Rejected,,Docstring Processing System Framework,Standards Track,
0543,"Cory Benfield <cory at lukasa.co.uk>,
Christian Heimes <christian at python.org>",,17-Oct-2016,2016-10-17 00:00:00,,,543,"11-Jan-2017, 19-Jan-2017, 02-Feb-2017, 09-Feb-2017",3.7,,,,,Draft,,A Unified TLS API for Python,Standards Track,
3099,Georg Brandl <georg at python.org>,,04-Apr-2006,2006-04-04 00:00:00,,,3099,,,,,,,Final,,Things that will Not Change in Python 3000,Process,
0205,"Fred L. Drake, Jr. <fred at fdrake.net>",,,,,,205,11-Jan-2001,2.1,,,,,Final,,Weak References,Standards Track,
0204,thomas at python.org (Thomas Wouters),,14-Jul-2000,2000-07-14 00:00:00,,,204,,2.0,,,,,Rejected,,Range Literals,Standards Track,
0287,David Goodger <goodger at python.org>,,25-Mar-2002,2002-03-25 00:00:00,<doc-sig at python.org>,,287,02-Apr-2002,,216,,,,Active,,reStructuredText Docstring Format,Informational,
0485,Christopher Barker <Chris.Barker at noaa.gov>,,20-Jan-2015,2015-01-20 00:00:00,,,485,,3.5,,,https//mail.python.org/pipermail/python-dev/2015-February/138598.html,,Final,,A Function for testing approximate equality,Standards Track,
0263,"mal at lemburg.com (Marc-André Lemburg),
martin at v.loewis.de (Martin von Löwis)",,06-Jun-2001,2001-06-06 00:00:00,,,263,,2.3,,,,,Final,,Defining Python Source Code Encodings,Standards Track,
0471,Ben Hoyt <benhoyt at gmail.com>,Victor Stinner <vstinner at redhat.com>,30-May-2014,2014-05-30 00:00:00,,,471,"27-Jun-2014, 8-Jul-2014, 14-Jul-2014",3.5,,,,,Final,,os.scandir() function -- a better and faster directory iterator,Standards Track,
0202,barry at python.org (Barry Warsaw),,13-Jul-2000,2000-07-13 00:00:00,,,202,,2.0,,,,,Final,,List Comprehensions,Standards Track,
0529,Steve Dower <steve.dower at python.org>,,27-Aug-2016,2016-08-27 00:00:00,,,529,"01-Sep-2016, 04-Sep-2016",3.6,,,https//mail.python.org/pipermail/python-dev/2016-September/146277.html,,Final,,Change Windows filesystem encoding to UTF-8,Standards Track,
0331,Christian R. Reis <kiko at async.com.br>,,19-Jul-2003,2003-07-19 00:00:00,,,331,"21-Jul-2003, 13-Aug-2003, 18-Jun-2004",2.4,,,,,Final,,Locale-Independent Float/String Conversions,Standards Track,
0280,guido at python.org (Guido van Rossum),,10-Feb-2002,2002-02-10 00:00:00,,,280,,2.3,,,,,Deferred,,Optimizing access to globals,Standards Track,
0628,Nick Coghlan <ncoghlan at gmail.com>,,2011-06-28,2011-06-28 00:00:00,,,628,2011-06-28,3.6,,,http//bugs.python.org/issue12345,,Final,,Add math.tau,Standards Track,
0217,moshez at zadka.site.co.il (Moshe Zadka),,31-Jul-2000,2000-07-31 00:00:00,,,217,,2.1,,,,,Final,,Display Hook for Interactive Use,Standards Track,
0509,Victor Stinner <vstinner at redhat.com>,,4-January-2016,2016-01-04 00:00:00,,,509,,3.6,,,,,Final,,Add a private version to dict,Standards Track,
0259,guido at python.org (Guido van Rossum),,11-Jun-2001,2001-06-11 00:00:00,,,259,11-Jun-2001,2.2,,,,,Rejected,,Omit printing newline after newline,Standards Track,
0421,Eric Snow <ericsnowcurrently at gmail.com>,Barry Warsaw,26-April-2012,2012-04-26 00:00:00,,,421,26-April-2012,,,,https//mail.python.org/pipermail/python-dev/2012-May/119683.html,,Final,,Adding sys.implementation,Standards Track,
0526,"Ryan Gonzalez <rymg19 at gmail.com>, Philip House <phouse512 at gmail.com>, Ivan Levkivskyi <levkivskyi at gmail.com>, Lisa Roach <lisaroach14 at gmail.com>, Guido van Rossum <guido at python.org>",,09-Aug-2016,2016-08-09 00:00:00,,,526,"30-Aug-2016, 02-Sep-2016",3.6,,,https//mail.python.org/pipermail/python-dev/2016-September/146282.html,,Final,,Syntax for Variable Annotations,Standards Track,
0206,A.M. Kuchling <amk at amk.ca>,,,,,,206,,,,,,,Withdrawn,,Python Advanced Library,Informational,
0426,"Nick Coghlan <ncoghlan at gmail.com>,
Daniel Holth <dholth at gmail.com>,
Donald Stufft <donald at stufft.io>",Donald Stufft <donald at stufft.io>,30 Aug 2012,2012-08-30 00:00:00,Distutils SIG <distutils-sig at python.org>,,426,"14 Nov 2012, 5 Feb 2013, 7 Feb 2013, 9 Feb 2013,
27 May 2013, 20 Jun 2013, 23 Jun 2013, 14 Jul 2013,
21 Dec 2013",,345,440 508 518,,,Withdrawn,,Metadata for Python Software Packages 2.0,Informational,
0288,python at rcn.com (Raymond Hettinger),,21-Mar-2002,2002-03-21 00:00:00,,,288,,2.5,,,,,Withdrawn,,Generators Attributes and Exceptions,Standards Track,
0305,"Kevin Altis <altis at semi-retired.com>,
Dave Cole <djc at object-craft.com.au>,
Andrew McNamara <andrewm at object-craft.com.au>,
Skip Montanaro <skip at pobox.com>,
Cliff Wells <LogiplexSoftware at earthlink.net>",,26-Jan-2003,2003-01-26 00:00:00,<csv at python.org>,,305,"31-Jan-2003, 13-Feb-2003",,,,,,Final,,CSV File API,Standards Track,
0588,"Barry Warsaw <barry at python.org>, Mariatta <mariatta at python.org>",,27-Mar-2019,2019-03-27 00:00:00,,,588,,,,,,,Draft,,Reserved,Informational,
3115,Talin <viridia at gmail.com>,,07-Mar-2007,2007-03-07 00:00:00,,,3115,"11-March-2007, 14-March-2007",3.0,,,,,Final,,Metaclasses in Python 3000,Standards Track,
0537,Ned Deily <nad at python.org>,,23-Dec-2016,2016-12-23 00:00:00,,,537,,3.7,,,,,Active,,Python 3.7 Release Schedule,Informational,
0160,"Fred L. Drake, Jr. <fred at fdrake.net>",,25-Jul-2000,2000-07-25 00:00:00,,,160,,1.6,,,,,Final,,Python 1.6 Release Schedule,Informational,
0517,"Nathaniel J. Smith <njs at pobox.com>,
Thomas Kluyver <thomas at kluyver.me.uk>",Nick Coghlan <ncoghlan at gmail.com>,30-Sep-2015,2015-09-30 00:00:00,<distutils-sig at python.org>,,517,"1 Oct 2015, 25 Oct 2015, 19 May 2017, 11 Sep 2017",,,,https//mail.python.org/pipermail/distutils-sig/2017-September/031548.html,,Provisional,,A build-system independent format for source trees,Standards Track,
0486,Paul Moore <p.f.moore at gmail.com>,,12-Feb-2015,2015-02-12 00:00:00,,,486,12-Feb-2015,3.5,,,https//mail.python.org/pipermail/python-dev/2015-February/138579.html,,Final,,Make the Python Launcher aware of virtual environments,Standards Track,
0547,"Marcel Plch <gmarcel.plch at gmail.com>,
Petr Viktorin <encukou at gmail.com>",,25-May-2017,2017-05-25 00:00:00,,,547,,3.7,,,,,Deferred,,Running extension modules using the -m option,Standards Track,
0251,"barry at python.org (Barry Warsaw), guido at python.org (Guido van Rossum)",,17-Apr-2001,2001-04-17 00:00:00,,,251,14-Aug-2001,2.2,,,,,Final,,Python 2.2 Release Schedule,Informational,
0304,Skip Montanaro,,22-Jan-2003,2003-01-22 00:00:00,,,304,"27-Jan-2003, 31-Jan-2003, 17-Jun-2005",,,,,,Withdrawn,,Controlling Generation of Bytecode Files,Standards Track,
3155,Antoine Pitrou <solipsis at pitrou.net>,,2011-10-29,2011-10-29 00:00:00,,,3155,,3.3,,,https//mail.python.org/pipermail/python-dev/2011-November/114545.html,,Final,,Qualified name for classes and functions,Standards Track,
0214,barry at python.org (Barry Warsaw),,24-Jul-2000,2000-07-24 00:00:00,,,214,16-Aug-2000,2.0,,,,,Final,,Extended Print Statement,Standards Track,
0424,Alex Gaynor <alex.gaynor at gmail.com>,,14-July-2012,2012-07-14 00:00:00,,,424,https//mail.python.org/pipermail/python-dev/2012-July/120920.html,3.4,,,,,Final,,A method for exposing a length hint,Standards Track,
0540,Victor Stinner <vstinner at redhat.com>,INADA Naoki,5-January-2016,2016-01-05 00:00:00,,,540,,3.7,,,https//mail.python.org/pipermail/python-dev/2017-December/151173.html,,Final,,Add a new UTF-8 Mode,Standards Track,
0361,"Neal Norwitz, Barry Warsaw",,29-June-2006,2006-06-29 00:00:00,,,361,17-Mar-2008,2.6 and 3.0,,,,,Final,,Python 2.6 and 3.0 Release Schedule,Informational,
0254,guido at python.org (Guido van Rossum),,18-June-2001,2001-06-18 00:00:00,,,254,,2.2,,,,,Rejected,,Making Classes Look More Like Types,Standards Track,
0380,Gregory Ewing <greg.ewing at canterbury.ac.nz>,,13-Feb-2009,2009-02-13 00:00:00,,,380,,3.3,,,https//mail.python.org/pipermail/python-dev/2011-June/112010.html,,Final,,Syntax for Delegating to a Subgenerator,Standards Track,
0262,A.M. Kuchling <amk at amk.ca>,,08-Jul-2001,2001-07-08 00:00:00,,,262,27-Mar-2002,,,,,,Deferred,,A Database of Installed Python Packages,Standards Track,
0278,jack at cwi.nl (Jack Jansen),,14-Jan-2002,2002-01-14 00:00:00,,,278,,2.3,,,,,Final,,Universal Newline Support,Standards Track,
0410,Victor Stinner <vstinner at redhat.com>,,01-February-2012,2012-02-01 00:00:00,,,410,,3.3,,,https//mail.python.org/pipermail/python-dev/2012-February/116837.html,,Rejected,,Use decimal.Decimal type for timestamps,Standards Track,
0576,Mark Shannon <mark at hotpy.org>,Petr Viktorin,10-May-2018,2018-05-10 00:00:00,,,576,"17-May-2018
23-June-2018
08-July-2018
29-Mar-1028",3.8,,,,,Withdrawn,,Rationalize Built-in function classes,Standards Track,
0255,"nas at arctrix.com (Neil Schemenauer),
tim.peters at gmail.com (Tim Peters),
magnus at hetland.org (Magnus Lie Hetland)",,18-May-2001,2001-05-18 00:00:00,python-iterators at lists.sourceforge.net,,255,"14-Jun-2001, 23-Jun-2001",2.2,,234,,,Final,,Simple Generators,Standards Track,
0247,A.M. Kuchling <amk at amk.ca>,,23-Mar-2001,2001-03-23 00:00:00,,,247,20-Sep-2001,,,,,,Final,,API for Cryptographic Hash Functions,Informational,
0294,oren at hishome.net (Oren Tirosh),,19-Jun-2002,2002-06-19 00:00:00,,,294,,2.5,,,,,Rejected,,Type Names in the types Module,Standards Track,
0222,A.M. Kuchling <amk at amk.ca>,,18-Aug-2000,2000-08-18 00:00:00,,,222,22-Dec-2000,2.1,,,,,Deferred,,Web Library Enhancements,Standards Track,
0666,lac at strakt.com (Laura Creighton),,3-Dec-2001,2001-12-03 00:00:00,,,666,5-Dec-2001,2.2,,,,,Rejected,,Reject Foolish Indentation,Standards Track,
3110,Collin Winter <collinwinter at google.com>,,16-Jan-2006,2006-01-16 00:00:00,,,3110,,3.0,,,,,Final,,Catching Exceptions in Python 3000,Standards Track,
0455,Antoine Pitrou <solipsis at pitrou.net>,Raymond Hettinger,13-Sep-2013,2013-09-13 00:00:00,,,455,,3.5,,,,,Rejected,,Adding a key-transforming dictionary to collections,Standards Track,
0347,Martin von Löwis <martin at v.loewis.de>,,14-Jul-2004,2004-07-14 00:00:00,<python-dev at python.org>,,347,14-Jul-2004,,,,,,Final,,Migrating the Python CVS to Subversion,Process,
3140,"Oleg Broytman <phd at phdru.name>,
Jim J. Jewett <jimjjewett at gmail.com>",,27-May-2008,2008-05-27 00:00:00,python-3000 at python.org,,3140,28-May-2008,,,,,,Rejected,,"str(container) should call str(item), not repr(item)",Standards Track,
0443,Łukasz Langa <lukasz at python.org>,,22-May-2013,2013-05-22 00:00:00,Python-Dev <python-dev at python.org>,,443,"22-May-2013, 25-May-2013, 31-May-2013",,245 246 3124,,,,Final,,Single-dispatch generic functions,Standards Track,
3142,Gerald Britton <gerald.britton at gmail.com>,,12-Jan-2009,2009-01-12 00:00:00,,,3142,,3.0,,,https//mail.python.org/pipermail/python-dev/2013-May/126136.html,,Rejected,,"Add a ""while"" clause to generator expressions",Standards Track,
0419,Paul Colomiets <paul at colomiets.name>,,06-Apr-2012,2012-04-06 00:00:00,,,419,,3.3,,,,,Deferred,,Protecting cleanup statements from interruptions,Standards Track,
3127,Patrick Maupin <pmaupin at gmail.com>,,14-Mar-2007,2007-03-14 00:00:00,Python-3000 at python.org,,3127,18-Mar-2007,3.0,,,,,Final,,Integer Literal Support and Syntax,Standards Track,
0541,Łukasz Langa <lukasz at python.org>,Mark Mangoba <mmangoba at python.org>,12-January-2017,2017-01-12 00:00:00,distutils-sig <distutils-sig at python.org>,,541,,,,,https//mail.python.org/pipermail/distutils-sig/2018-March/032089.html,,Final,,Package Index Name Retention,Process,
0362,"Brett Cannon <brett at python.org>, Jiwon Seo <seojiwon at gmail.com>,
Yury Selivanov <yury at magic.io>, Larry Hastings <larry at hastings.org>",,21-Aug-2006,2006-08-21 00:00:00,,,362,04-Jun-2012,3.3,,,https//mail.python.org/pipermail/python-dev/2012-June/120682.html,,Final,,Function Signature Object,Standards Track,
3104,Ka-Ping Yee <ping at zesty.ca>,,12-Oct-2006,2006-10-12 00:00:00,,,3104,,3.0,,,,,Final,,Access to Names in Outer Scopes,Standards Track,
0551,Steve Dower <steve.dower at python.org>,,23-Aug-2017,2017-08-23 00:00:00,,,551,"24-Aug-2017 (security-sig), 28-Aug-2017 (python-dev)",3.7,,,,,Draft,,Security transparency in the Python runtime,Informational,
0386,Tarek Ziadé <tarek at ziade.org>,,4-June-2009,2009-06-04 00:00:00,,,386,,,,,,,Superseded,440,Changing the version comparison module in Distutils,Standards Track,
3143,Ben Finney <ben+python at benfinney.id.au>,,2009-01-26,2009-01-26 00:00:00,,,3143,,3.x,,,,,Deferred,,Standard daemon process library,Standards Track,
0265,g2 at iowegian.com (Grant Griffin),,8-Aug-2001,2001-08-08 00:00:00,,,265,,2.2,,,,,Rejected,,Sorting Dictionaries by Value,Standards Track,
0252,guido at python.org (Guido van Rossum),,19-Apr-2001,2001-04-19 00:00:00,,,252,,2.2,,,,,Final,,Making Types Look More Like Classes,Standards Track,
0488,Brett Cannon <brett at python.org>,,20-Feb-2015,2015-02-20 00:00:00,,,488,"2015-03-06
2015-03-13
2015-03-20",3.5,,,,,Final,,Elimination of PYO files,Standards Track,
0555,Koos Zevenhoven,,06-Sep-2017,2017-09-06 00:00:00,,,555,06-Sep-2017,3.7,,,,,Withdrawn,,Context-local variables (contextvars),Standards Track,
0234,"ping at zesty.ca (Ka-Ping Yee), guido at python.org (Guido van Rossum)",,30-Jan-2001,2001-01-30 00:00:00,,,234,30-Apr-2001,2.1,,,,,Final,,Iterators,Standards Track,
0289,python at rcn.com (Raymond Hettinger),,30-Jan-2002,2002-01-30 00:00:00,,,289,22-Oct-2003,2.4,,,,,Final,,Generator Expressions,Standards Track,
0395,Nick Coghlan <ncoghlan at gmail.com>,,4-Mar-2011,2011-03-04 00:00:00,,,395,"5-Mar-2011, 19-Nov-2011",3.4,,,,,Withdrawn,,Qualified Names for Modules,Standards Track,
0468,Eric Snow <ericsnowcurrently at gmail.com>,,5-Apr-2014,2014-04-05 00:00:00,python-ideas at python.org,,468,"5-Apr-2014,8-Sep-2016",3.6,,,https//mail.python.org/pipermail/python-dev/2016-September/146329.html,,Final,,Preserving the order of **kwargs in a function.,Standards Track,
3151,Antoine Pitrou <solipsis at pitrou.net>,Barry Warsaw,2010-07-21,2010-07-21 00:00:00,,,3151,,3.3,,,https//mail.python.org/pipermail/python-dev/2011-October/114033.html,,Final,,Reworking the OS and IO exception hierarchy,Standards Track,
0405,Carl Meyer <carl at oddbird.net>,Nick Coghlan,13-Jun-2011,2011-06-13 00:00:00,,,405,"24-Oct-2011, 28-Oct-2011, 06-Mar-2012, 24-May-2012",3.3,,,https//mail.python.org/pipermail/python-dev/2012-May/119668.html,,Final,,Python Virtual Environments,Standards Track,
0270,jp at demonseed.net (Jason Petrone),,21-Aug-2001,2001-08-21 00:00:00,,,270,,2.2,,,,,Rejected,,uniq method for list objects,Standards Track,
0518,"Brett Cannon <brett at python.org>,
Nathaniel Smith <njs at pobox.com>,
Donald Stufft <donald at stufft.io>",Nick Coghlan,10-May-2016,2016-05-10 00:00:00,distutils-sig <distutils-sig at python.org>,,518,"10-May-2016,
11-May-2016,
13-May-2016",,,,https//mail.python.org/pipermail/distutils-sig/2016-May/028969.html,,Provisional,,Specifying Minimum Build System Requirements for Python Projects,Standards Track,
0570,"Larry Hastings <larry at hastings.org>,
Pablo Galindo <pablogsal at gmail.com>,
Mario Corchero <mariocj89 at gmail.com>",Guido van Rossum <guido at python.org>,20-Jan-2018,2018-01-20 00:00:00,https//discuss.python.org/t/pep-570-python-positional-only-parameters/1078,,570,,,,,,,Draft,,Python Positional-Only Parameters,Standards Track,
0308,"Guido van Rossum, Raymond Hettinger",,7-Feb-2003,2003-02-07 00:00:00,,,308,"7-Feb-2003, 11-Feb-2003",,,,,,Final,,Conditional Expressions,Standards Track,
3107,"Collin Winter <collinwinter at google.com>,
Tony Lownds <tony at lownds.com>",,2-Dec-2006,2006-12-02 00:00:00,,,3107,,3.0,,,,,Final,,Function Annotations,Standards Track,
0218,"gvwilson at ddj.com (Greg Wilson), python at rcn.com (Raymond Hettinger)",,31-Jul-2000,2000-07-31 00:00:00,,,218,,2.2,,,,,Final,,Adding a Built-In Set Object Type,Standards Track,
0582,"Kushal Das <mail at kushaldas.in>, Steve Dower <steve.dower at python.org>,
Donald Stufft <donald at stufft.io>, Nick Coghlan <ncoghlan at gmail.com>",,16-May-2018,2018-05-16 00:00:00,,,582,,3.8,,,,,Draft,,Python local packages directory,Standards Track,
3134,Ka-Ping Yee,,12-May-2005,2005-05-12 00:00:00,,,3134,,3.0,,,,,Final,,Exception Chaining and Embedded Tracebacks,Standards Track,
